id,account,account_screenname,account_location,account_followers,account_following,account_age_days,account_description,is_retweet,original_author,tweeted_on,count_retweeted,count_favorited,hashtags,tweet_text
1298399376419610624,PK,icepk,,4582,5039,1326,"Retired Clinical Social Worker, proud adopter of a mustang, wild burro, donkey and horse rescues. #Resist #LGBTQ #ImpeachTrump #BLM Advocate for the homeless 🌊",1,@BruceBourgoine,2020-08-25 23:18:29,69,0,"resist,Florida,coronavirus,VoteBidenHarris2020"," I guess seniors just don’t like being killed by Trump ineptness.

#resist #Florida #coronavirus #VoteBidenHarris2020"
1298399327031824384,Suzanne C-J,barefootswan,#WarrenCastro2020,186,520,1794,Nanticoke/Potter/Mom/Progressive seeking Solidarity/HarfordCoMd/Cis/She/Her,1,@Mia4MD,2020-08-25 23:18:17,1,0,," Marylanders we want you to share this and join our team today so we succeed this year!

Do so at https://t.co/8srnR2oDQD

We ta…"
1298399309973446656,Susan DeSanti,SusanDeSanti,,387,1311,2785,"retired antitrust attorney, singer, political junkie",1,@waltshaub,2020-08-25 23:18:13,170,0,resist," OSC also says merely tweeting ""#resist"" can get you in trouble, but openly engaging in Tea Party activity at work is permiss…"
1298399285952819207,Louis Fisher,sueludad,,1158,326,2881,80yr. Old With Eye's Wide Open,1,@RichardAngwin,2020-08-25 23:18:07,261,0,"BlackLivesMatter,Resist,BLM,Trump,nhpolitics,NotMeUs,1u,DumpTrump,VoteTrumpOut"," Exactly.

#BlackLivesMatter #Resist #BLM #Trump #nhpolitics #NotMeUs #1u #DumpTrump #VoteTrumpOut https://t.co/sVCamppAE9"
1298399265576771585,Susan DeSanti,SusanDeSanti,,387,1311,2785,"retired antitrust attorney, singer, political junkie",1,@waltshaub,2020-08-25 23:18:02,188,0,," Lest you think I'm being nitpicky here, let me share the double standard to which Henry Kerner, head of OSC, holds low-level…"
1298399215056326656,Son Of Plow,PlowJunior,Crabwell Corners ,111,137,137,Being an asshole is all part of my manly essence. #KAG2020LandslideVictory,1,@johnogpdx,2020-08-25 23:17:50,302,0,"KimberlyGuilfoyle,RNC2020,RNChaos,Guilfoylechallenge,CocaineConvention,DEMcast"," My fun little look at the #KimberlyGuilfoyle speech.

#RNC2020 #RNChaos #Guilfoylechallenge #CocaineConvention #DEMcast #Tru…"
1298399195548745731,Linda Greene,MImiGr33n3,"Houston, TX",1849,3924,2215,"Mom, Mimi, GreatGrandMimi, Life-Long Houston Astros Fan, Fmr. HPD PCO (Dispatcher), Fmr. Child Care Provider, #BlackLivesMatter #BlueLivesMatter",0,MImiGr33n3,2020-08-25 23:17:45,0,2,"Resist,BidenHarris2020","You made a wise choice.
#Resist   #BidenHarris2020 https://t.co/zlCBUikGmW"
1298399162220916741,Victoria 🍩,UpNorth62,,1758,2169,3429,"Actress, Writer, Filmmaker; Politics; Lake Superior worshipper; 
I block #BernieCult & Russian GOP
#HillaryClintonDem 
#FightingNazis
#RidinWithBiden2020",1,@BoycottUtah,2020-08-25 23:17:38,662,0,," It is Tuesday, August 25, 2020. I call for the removal from office by any legal means, the impeached fascist Donald J Trum…"
1298399150661341193,RobertWilliams,rokarw,"Houston, TX",2400,4016,3495,"Wait, what?  My bio used to say no hate but I'm way past that now.  #Resist #Vote #Antifascist #wtp2020 #BLM",1,@BoycottUtah,2020-08-25 23:17:35,662,0,," It is Tuesday, August 25, 2020. I call for the removal from office by any legal means, the impeached fascist Donald J Trum…"
1298399150493532162,Bye Felicia Bye Melania Bye Donald,dinosaursindc,United States,3089,3356,1039,His legacy is an 🍊 stain on our history. #resist #frb #covid #flipthesenateblue.#blm #Votebiden/Harris💙 It ain't over until it's over. Yogi Berra So VOTE,1,@TerryHa88364561,2020-08-25 23:17:35,21,0,Resist," #Resist 🐧
@Akerele_Ale
@loveDbeach007
@zeusanna
@ajgma
@MarianneCramer
@Thomas_L_W
@ty_buchanan
@ewjjr1
@psteach2010
@…"
1298399139613507584,Stopthchatter,Stopthchatter1,,296,1227,602,Been a never trumper since I can't remember when  #resisters #DefyDeJoy,1,@waltshaub,2020-08-25 23:17:32,170,0,resist," OSC also says merely tweeting ""#resist"" can get you in trouble, but openly engaging in Tea Party activity at work is permiss…"
1298399137063489538,❤️my country! Hate the POTUS!,marissasmama99,New York ,1740,2019,2720,The GOP is allowing trump to destroy America! Vote them all OUT! #resist  #greenwitch #liberalhippie #Bidenharris2020 #Nastywoman 💙🌊💙,1,@GrandpaSnarky,2020-08-25 23:17:32,147,0,"Resist,FBRParty"," #Resist #FBRParty 3
@Antswifey4life
@Simaactor
@CherylHouser8
@Karla_J_Aitch
@KarlyinTexas
@PaulHansto
@polarsprite
@Bea…"
1298399070306930689,Linda Kemp #BlackLivesMatter,LindaLarsonKemp,DC metropolitan area,2295,5002,3719,"knowledge explorer, systems thinker, dot connector, business analyst, decision modeler, shared understanding designer, social innovator, overall instigator",1,@waltshaub,2020-08-25 23:17:16,170,0,resist," OSC also says merely tweeting ""#resist"" can get you in trouble, but openly engaging in Tea Party activity at work is permiss…"
1298399028238004224,debbie petty,debbiedoo89,texas,170,510,3767,i watch way too much tv! I'm obsessed with Bob's Burgers #Resist,1,@Pettifor2Sheila,2020-08-25 23:17:06,10,0,," @BoycottUtah @realDonaldTrump It is Tuesday, August 25, 2020. I also call for the removal from office by any legal mea…"
1298399006993784833,runningbrook0@gmail.com,RunningBrook16,"California, USA",3833,4970,925,"I'M  4TH GEN. BLU RESISTER! ALL LIVES MATTER, & ANIMAL RESCUER! MAGA & BOTS BLOCKD. H8🤡👻! VOTE NOV., PAPER, BLU. ALL STAY SAFE AND WELL! 🤡👻 MUST BE  PRISON!",1,@GrandpaSnarky,2020-08-25 23:17:01,127,0,"Resist,FBRParty"," #Resist #FBRParty E
@Sally_Resist_
@SayltAintSoJoe
@sb7225
@suelegal
@Shizgoindown
@skittyone
@StayHomeHania
@hilarysont…"
1298399000194961408,No one,ungubunugu1274,timbuktu,3197,3119,1492,"If you are not outraged ,you are not paying enough attention.
La legge è uguale per tutti. 
lists and bots get blocked.",1,@waltshaub,2020-08-25 23:16:59,170,0,resist," OSC also says merely tweeting ""#resist"" can get you in trouble, but openly engaging in Tea Party activity at work is permiss…"
1298398994025119744,No one,ungubunugu1274,timbuktu,3197,3119,1492,"If you are not outraged ,you are not paying enough attention.
La legge è uguale per tutti. 
lists and bots get blocked.",1,@waltshaub,2020-08-25 23:16:57,188,0,," Lest you think I'm being nitpicky here, let me share the double standard to which Henry Kerner, head of OSC, holds low-level…"
1298398985737121799,.•♫•♬• l𝐚𝓾я𝕚𝒆 •♬•♫•.💫,dizzymom64,Lets Go Mets 2019!!!🍎⚾️,31537,30010,1297,I twt abt Baseball Teaching & Politics. I BkTheBlue believe Vets1st & MAGA “We teachers are rather good at magic you know” 🧙‍♀️#RetiredTeacher #Autism🧩#LGM,1,@votedegrammont,2020-08-25 23:16:55,185,0,," Black Lives Matter is a Hate Group. They demand compliance and  loyalty, or they try and take it. The movement is not a…"
1298398984726339589,Linda Kemp #BlackLivesMatter,LindaLarsonKemp,DC metropolitan area,2295,5002,3719,"knowledge explorer, systems thinker, dot connector, business analyst, decision modeler, shared understanding designer, social innovator, overall instigator",1,@waltshaub,2020-08-25 23:16:55,188,0,," Lest you think I'm being nitpicky here, let me share the double standard to which Henry Kerner, head of OSC, holds low-level…"
1298398979466567681,KK_10,kk131066,"Kuala Lumpur, Malaysia",24900,23968,271,"SAY WHAT YOU MEAN & MEAN WHAT YOU SAY

True luxury is #love #friendship #health = #money can't buy

WARNING: I'm not politically correct
#Resist #RemoveTrumpNow",1,@kk131066,2020-08-25 23:16:54,7,0,"Trump,people,TrumpIsUnfitForOffice"," Laws that protect genocidal #Trump &amp; leave #people with no protection can hardly be called laws

#TrumpIsUnfitForOffice 
#Rem…"
1298398974685126656,🌊 Erik 🌊💪☠️👨‍🎤🧙‍♂️ 71 days to go!!!,MrMugsy2U,New Hampshire ,20886,21099,3821,"This is the most important election of our lives! Do whatever you can to help!!
We can do this!! 
#VoteBlueNoMatterWho
Dad to 2 awesome 15 year old twin boys!",1,@ty_buchanan,2020-08-25 23:16:53,8,0,Resist," #Resist 🤠
@SueIsrael
@womanworried
@AbeyLane
@kathies01
@milo08
@BeckyHem221
@CharlotteNc2004
@DeivoRyman
@kjfagan1
@Mike9…"
1298398965935878145,debbie petty,debbiedoo89,texas,170,510,3767,i watch way too much tv! I'm obsessed with Bob's Burgers #Resist,1,@angry_gram,2020-08-25 23:16:51,7,0,," It is Tuesday, August 25, 2020. I call for the removal from office by any legal means, the impeached fascist Donald J Trump…"
1298398964153294848,Kay Ponder,Ponderfood,"North Carolina, USA",2309,3158,4128,"Chef who also resists 45*, supports public education, health care for all, and good food! #TheResistance, she/her,🏳️‍🌈",1,@waltshaub,2020-08-25 23:16:50,170,0,resist," OSC also says merely tweeting ""#resist"" can get you in trouble, but openly engaging in Tea Party activity at work is permiss…"
1298398935820763136,Kay Ponder,Ponderfood,"North Carolina, USA",2309,3158,4128,"Chef who also resists 45*, supports public education, health care for all, and good food! #TheResistance, she/her,🏳️‍🌈",1,@waltshaub,2020-08-25 23:16:44,188,0,," Lest you think I'm being nitpicky here, let me share the double standard to which Henry Kerner, head of OSC, holds low-level…"
1298398886789169153,🌊Rob #VoteTrumpOut,robbrozz,Las Vegas ✈️ New York,6998,7332,2912,"#BLM #TrumpisaRacist 
#BidenHarris #Resist
#FoxNewsIsRacist
#TrumpVirus #FBR 
#EndRacismNow #VoteBlue2020  #WearaMask #TrumpisUnwell  #VoteBlueToSaveAmerica 🌊",1,@ty_buchanan,2020-08-25 23:16:32,4,0,Resist," #Resist 🤠
@3peasowner
@Ian81141631
@LukeDa58
@Rachel1964Alva
@Mikeforright
@QuirkyGirl9
@danarockin4life
@DeivoRyman
@Cari…"
1298398855084625921,Birdy1 🇪🇺 #brexitisaCrime #RejoinEU 3.5%,Arsenalbirdy1,,601,183,1347,"(Fan account)
If my wings could fly",1,@RadishRave,2020-08-25 23:16:24,7,0,"3Point5Percent,Resist,Revolt,RemoveTheToryGovernment"," Saturday 5 September @ 10am
Parliament Square, London

#3Point5Percent #Resist #Revolt #RemoveTheToryGovernment https://t.c…"
1298398821962190853,Maverick1111,MMavrides111111,Indiana ,6212,6341,1422,#Resist #VoteBlue #StrongerTogether #Biden2020 🌊🌊🌊🌊🌊🌊🌊.,1,@GrandpaSnarky,2020-08-25 23:16:16,94,0,"Resist,FBRParty"," #Resist #FBRParty 4
@MBurrell5
@StormyVNV
@jj_is_resting
@IndivisibleRI
@Gummbyman32
@lLedford3Tammy
@Luismrdzcas
@Rebel…"
1298398788789313536,Lisa.Perrelli,Citygirl4x,Las Vegas,114,447,4134,"Girl mom🩰 Rebel soul🖤 Ad biz👩🏻‍💻 Chicago/Miami/LA/Vegas, Wine🍇Champagne enthusiast, Concertgoer🎶 Wanderlust🛵Joie de vivre🥂",1,@johnogpdx,2020-08-25 23:16:08,302,0,"KimberlyGuilfoyle,RNC2020,RNChaos,Guilfoylechallenge,CocaineConvention,DEMcast"," My fun little look at the #KimberlyGuilfoyle speech.

#RNC2020 #RNChaos #Guilfoylechallenge #CocaineConvention #DEMcast #Tru…"
1298398781164212224,"Carmen Goodwin, PhD 😷",TCRG2012,"Ingleside, TX",12415,11112,2937,Catholic 🙏 PhD in Public Health @dchstx #FirstGen MexAm ☕🐕🐈 Thank you to all who served (wife of a disabled US Navy veteran) #CHDs 💙 #Resister 🌊,1,@cris_n3wy,2020-08-25 23:16:07,29,0,resist," The RNC rolls out the best of their worst the next 4 nights!🤢🤮 #resist

@YetiEye
@JamiJm
@crzyfkinworld
@Jet1Jack
@bamableu…"
1298398733504307200,Johan,johanthereal,The Netherlands,1772,2180,81,"The Tiger is back!  🐯
Formerly known as Johan Klotje aka tafkajk. 
#MuziekTip / #MusicTip
#TDIM
#ReplySong
#NightMusic
#DumpTrump
#FBR
#peace
Runs @jvi96189362",1,@TerryHa88364561,2020-08-25 23:15:55,21,0,Resist," #Resist 🐧
@Akerele_Ale
@loveDbeach007
@zeusanna
@ajgma
@MarianneCramer
@Thomas_L_W
@ty_buchanan
@ewjjr1
@psteach2010
@…"
1298398682799157249,Debbie 😷 BIDEN HARRIS 💙,ukexpat19,"Las Vegas, NV",3101,3098,1414,"💙 Biden Harris
🕊 Human Rights for All
✊🏻✊🏼✊🏽✊🏾✊🏿 Black Lives Matter
⚽️ Spurs & Palace Fan 
⚾️ NYY
🇬🇧 English, Wife, Mother, Sister, Friend",1,@waltshaub,2020-08-25 23:15:43,170,0,resist," OSC also says merely tweeting ""#resist"" can get you in trouble, but openly engaging in Tea Party activity at work is permiss…"
1298398675224403973,Bama_Fan20,Fan20Bama,,2641,2692,303,"#Resist #Biden2020 🚫DMs UTU/SMART 
🌎🌊🌊🍻🍹🇺🇸",1,@GrandpaSnarky,2020-08-25 23:15:41,147,0,"Resist,FBRParty"," #Resist #FBRParty 3
@Antswifey4life
@Simaactor
@CherylHouser8
@Karla_J_Aitch
@KarlyinTexas
@PaulHansto
@polarsprite
@Bea…"
1298398655968194561,Debbie 😷 BIDEN HARRIS 💙,ukexpat19,"Las Vegas, NV",3101,3098,1414,"💙 Biden Harris
🕊 Human Rights for All
✊🏻✊🏼✊🏽✊🏾✊🏿 Black Lives Matter
⚽️ Spurs & Palace Fan 
⚾️ NYY
🇬🇧 English, Wife, Mother, Sister, Friend",1,@waltshaub,2020-08-25 23:15:37,188,0,," Lest you think I'm being nitpicky here, let me share the double standard to which Henry Kerner, head of OSC, holds low-level…"
1298398615665336321,Socially Distant Nasty Cheryl,cherylisok,"Oklahoma, USA",3831,4992,3420,"#deleteFacebook I love the past and the future, it's the present I'm having trouble with. Progressive, Gallifreyan, former civilian fed. #voteblue",1,@waltshaub,2020-08-25 23:15:27,188,0,," Lest you think I'm being nitpicky here, let me share the double standard to which Henry Kerner, head of OSC, holds low-level…"
1298398610048966657,Je suis La Resistance,tuan007,,4994,4571,4088,"Dislike CORRUPT white male & female politicians, specially GOP politicians. Poor people deserve the best healthcare & free education to lift them up.",1,@DeivoRyman,2020-08-25 23:15:26,43,0,Resist," #Resist 🐻
@arealexty
@202010Maria
@gearup25
@55andwhat
@catsden234
@TerryHa88364561
@desprdo39
@randalonin
@jpatgoins
@Dick…"
1298398579632017416,UNITE THE LEFT 🆘. END FASCISM ☮️💙🙂🇺🇸,timewarden1,,22917,22454,3860,"Trump is trying to defund the postal service by October so there would be no mail in ballots,please keep contacting or tweeting Pelosi, Schumer,this will happen",1,@ad_eusebio,2020-08-25 23:15:19,1,0,"resist,BidenHarris2020ToSaveAmerica,Trump,TrumpChaos"," Suck it Trumpsters@ #resist #BidenHarris2020ToSaveAmerica #Trump #TrumpChaos

Republican convention draws 17 million TV vie…"
1298398573093105670,Branka Jovic,branka_jovic,,8301,8031,2169,"#resist, feminists, atheist, anti-NRA, pro-choice & pro-humanity, dedicated to ousting 45. RT doesn’t always indicate endorsement. I block all red X",1,@davemasters,2020-08-25 23:15:17,8,0,, @GrandpaSnarky @Sally_Resist_ @SayltAintSoJoe @sb7225 @suelegal @Shizgoindown @skittyone @StayHomeHania @hilarysontag @Zen…
1298398531502387202,susan,twittinsusan,"Texas, USA",9775,9253,4139,Wife. mother. grandmother. Have never been overly political and then Trump came along #RESIST 💙💙💙VOTE BLUE NO MATTER WHO💙💙#IMPOTUS3  #BLACKLIVESMATTER,1,@GrandpaSnarky,2020-08-25 23:15:07,137,0,"Resist,FBRParty"," #Resist #FBRParty 7
@FalsePoz
@SheWhoResists
@WendySthaens
@speed_kills077
@Annonwine1
@YaaYaaWhat
@Nancy10Sone
@JeffBra…"
1298398512858583042,"Kali the High Priestess, Church of Antifa! #BLM",kali_destroyr,"Purgatory, CA",2949,2917,1317,"Overly opinionated. Godless heathen. ❤️ science. Pharmacy nerd. Rescues cats. Dislikes humans. No DMs. Ave Satanas. #FBR #BLM #IAmAntifa


No justice, no peace.",1,@beenbettercomic,2020-08-25 23:15:03,2,0,trumpdoodletuesday," Hey @realDonaldTrump @potus, today’s #trumpdoodletuesday sketch was inspired by Steve Bannon’s arrest and all of the f…"
1298398501185949696,Laura Owen,lollyo321,USA,103,705,2416,Recently retired after many years working in social services. Young at heart. Happy wanderer.,1,@waltshaub,2020-08-25 23:15:00,188,0,," Lest you think I'm being nitpicky here, let me share the double standard to which Henry Kerner, head of OSC, holds low-level…"
1298398497306107904,,Michell47914464,,390,714,833,,1,@johnogpdx,2020-08-25 23:14:59,302,0,"KimberlyGuilfoyle,RNC2020,RNChaos,Guilfoylechallenge,CocaineConvention,DEMcast"," My fun little look at the #KimberlyGuilfoyle speech.

#RNC2020 #RNChaos #Guilfoylechallenge #CocaineConvention #DEMcast #Tru…"
1298398464565551104,✨ T Quinn 🌊💚✨,QuinnsHere,Western Mass USA,227,679,1333,"Concerned daily about climate change. Mobilize to protect people, protect water #climateEmergency #notMeUs #voteBlueNoMatterWho",0,QuinnsHere,2020-08-25 23:14:51,0,0,"usps,SaveTheUSPS,Resist","I decided to send a daily note to my mail carrier. Thank you, @usps!  #usps #SaveTheUSPS  @savethepo #Resist ! https://t.co/NmY6XsteZd"
1298398447373082625,Ambitious Nasty Woman doing some damage!,MoTimeout,Love That Dirty Water,426,807,166,"I instablock all assholes, stupid people & MAGA's. sell crazy somewhere else. #VoteBlueNoMatterWho I curse like a sailor. get over it. #BostonStrong",1,@waltshaub,2020-08-25 23:14:47,170,0,resist," OSC also says merely tweeting ""#resist"" can get you in trouble, but openly engaging in Tea Party activity at work is permiss…"
1298398398819819520,Maverick1111,MMavrides111111,Indiana ,6212,6341,1422,#Resist #VoteBlue #StrongerTogether #Biden2020 🌊🌊🌊🌊🌊🌊🌊.,1,@GrandpaSnarky,2020-08-25 23:14:36,147,0,"Resist,FBRParty"," #Resist #FBRParty 3
@Antswifey4life
@Simaactor
@CherylHouser8
@Karla_J_Aitch
@KarlyinTexas
@PaulHansto
@polarsprite
@Bea…"
1298398389223272459,Ambitious Nasty Woman doing some damage!,MoTimeout,Love That Dirty Water,426,807,166,"I instablock all assholes, stupid people & MAGA's. sell crazy somewhere else. #VoteBlueNoMatterWho I curse like a sailor. get over it. #BostonStrong",1,@waltshaub,2020-08-25 23:14:33,188,0,," Lest you think I'm being nitpicky here, let me share the double standard to which Henry Kerner, head of OSC, holds low-level…"
1298398382822772742,Matthew JS Oliver,M477OLI,Milky Way (mostly) ,5028,5350,191,"'He's a walkin' contradiction, partly truth and partly fiction,
Takin' every wrong direction on his lonely way back home.'

 #resist #socialistsolidarity #fbr",1,@ty_buchanan,2020-08-25 23:14:32,24,0,Resist," #Resist 🤠
@ceceliakingroc1
@WhitfordTed
@RamonoSergio
@drkatraphael
@DeivoRyman
@kat_coulston
@Vaw511
@Maureenwoods15
@Ter…"
1298398360647266305,foxyshopper2,jfoxwoods,"Phoenix, AZ",823,2041,3360,,1,@johnogpdx,2020-08-25 23:14:26,302,0,"KimberlyGuilfoyle,RNC2020,RNChaos,Guilfoylechallenge,CocaineConvention,DEMcast"," My fun little look at the #KimberlyGuilfoyle speech.

#RNC2020 #RNChaos #Guilfoylechallenge #CocaineConvention #DEMcast #Tru…"
1298398359481397248,MillennialCat,KatMillennial,"Alabama, USA",33,1352,314,the mueller report matters,1,@johnogpdx,2020-08-25 23:14:26,302,0,"KimberlyGuilfoyle,RNC2020,RNChaos,Guilfoylechallenge,CocaineConvention,DEMcast"," My fun little look at the #KimberlyGuilfoyle speech.

#RNC2020 #RNChaos #Guilfoylechallenge #CocaineConvention #DEMcast #Tru…"
1298398345111588869,Tom the Resister,Thomas_L_W,"Aurora, CO",3907,3738,636,No DMs without permission. #Veteran #USAF #MentalHealth #Diabetes #ExGOP #Independent #NeverTrump #BLM #Resister #BidenHarris2020,1,@GrandpaSnarky,2020-08-25 23:14:23,63,0,"Resist,FBRParty"," #Resist #FBRParty H
@TheTallAtheist
@PMacheath
@winnygirl03
@YaYaaaa1011
@YXRa
@Ziggiezaggie
@4real4ev
@ReSista_Barb
@st…"
1298398311326658560,Laura Hennessey 🆘✍️,LauraHennesse11,,1757,4995,793,,1,@waltshaub,2020-08-25 23:14:15,170,0,resist," OSC also says merely tweeting ""#resist"" can get you in trouble, but openly engaging in Tea Party activity at work is permiss…"
1298398294901547008,Amber Severn 🇨🇦🇺🇸,SevernAmber,,22711,21232,2736,Fierce defender of democracy.#TheResistance #TrumpRussia #BlueWave  #WhereAreTheChildren #CanadaResists #MeToo,1,@GrandpaSnarky,2020-08-25 23:14:11,127,0,"Resist,FBRParty"," #Resist #FBRParty E
@Sally_Resist_
@SayltAintSoJoe
@sb7225
@suelegal
@Shizgoindown
@skittyone
@StayHomeHania
@hilarysont…"
1298398290787143680,Laura Hennessey 🆘✍️,LauraHennesse11,,1757,4995,793,,1,@waltshaub,2020-08-25 23:14:10,188,0,," Lest you think I'm being nitpicky here, let me share the double standard to which Henry Kerner, head of OSC, holds low-level…"
1298398264862093312,RedStateResists 🇺🇸,RedStateResists,,1782,2232,45,#Resist In A Red State! #VoteBlue #BidenHarris2020 The tides are turning & in red states we have to turn them blue. #ResistersUnite ✊#BlackLivesMatter,1,@RedStateResists,2020-08-25 23:14:04,21,0,, We are in the process of making our best video yet! (I promise) W/o saying too much @realDonaldTrump is going to lose.…
1298398248009207808,BettyFellows,BettyFellows,San Francisco Bay Area,37811,13764,4264,"Retired, living in California. Warriors fan. Dog lover. Lifelong Democrat. Member of the #resistance. Will block #berniebros Please no DMs.",1,@waltshaub,2020-08-25 23:14:00,170,0,resist," OSC also says merely tweeting ""#resist"" can get you in trouble, but openly engaging in Tea Party activity at work is permiss…"
1298402915825065985,"ROBERT  🇺🇸📷🕠 BUILDER, 🏛️ TEAM TRUMP MR NOBODY",Robertl01464344,,31977,31205,597,"FREEDOM ISN'T FREE !  🇺🇸

🇺🇸Justice must be Served🔨
never give up .Vote TRUMP 👍#TEAMTRUMP #ProjectWakeUpAmerica 
 



F/b the Real Clint Eastwood",1,@LoneStarVote,2020-08-25 23:32:32,1,0,"BidenHarris2020,VoteBlue,BidenHarrisToSaveAmerica,WalkAway,TheBigLiberalLie"," No #BidenHarris2020 and definitely not #VoteBlue or #BidenHarrisToSaveAmerica 

#WalkAway from #TheBigLiberalLie and #Vot…"
1298402834711371777,MyUSNewsWire,myusnewswire,Austin ,483,1497,3365,"Publishing daily news articles and analysis; local, domestic, and international.",0,myusnewswire,2020-08-25 23:32:13,0,0,VoteBlue,@ewarren @carynmchugh This is why it’s crucial to #VoteBlue
1298402825655824385,Rt. Hon. Rev. Digger,GOPnot4me,"San Diego County, CA.",1378,1494,3192,"Pastafarian Bishop of San Diego.
SBUH (Sauce Be Upon Him)
#HeBoiledForYourSins
#Veteran #DAV #Padres #Huskers #ECV 
Credo Qui Absurdum
Lifelong Dem. #FDR #HST",0,GOPnot4me,2020-08-25 23:32:11,0,0,"GOPConvention,VoteBlue,BlueWave2020,GOP","#GOPConvention 
#VoteBlue 
#BlueWave2020 

The #GOP ""platform""... https://t.co/9BcwLClpSH"
1298402812657893377,Belkiss Obadia🔔💋,BelkissObadia,Washington DC,21034,15179,4094,"Contemporary Artist & Medical Interpreter DC, VA & MD #StillWithHer #ImpeachTrump 🌊🌊🌊 #JoeBidenForPresident🇺🇸 #TrumpLiesPeopleDie #BlackLivesMatter",1,@BelkissObadia,2020-08-25 23:32:08,932,0,BlueWave2020," 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨

OMG!! Republicans that will NOT be voting for @realDonaldTrump 
HEAR THEIR WORDS Donald !! 

#BlueWave2020 #…"
1298402788720943106,Condor698,condor698,United States,14253,14630,276,45’s Trumpublican Party is on a mission to sell out the USA for their wealth and power. #VoteForDemocrats2020 to #RESIST & end the madness. #wtpBlue AB,1,@Sam_and_the_dog,2020-08-25 23:32:02,98,0,Idaho," #Idaho if you want people to vote, become a poll worker. They're talking about consolidating polling places, making it…"
1298402756349382656,Texas Holdem,LoneStarVote,"Texas, USA",2857,4447,889,Looking ahead and respecting the past. Make America Like Texas #AmericaFirst #DontMessWithTexas #BuildTheWall Stop #VoterFraud with #VoterID No Porn.,0,LoneStarVote,2020-08-25 23:31:54,1,0,"BidenHarris2020,VoteBlue,BidenHarrisToSaveAmerica,WalkAway,TheBigLiberalLie,Vote,COVID19","No #BidenHarris2020 and definitely not #VoteBlue or #BidenHarrisToSaveAmerica 

#WalkAway from #TheBigLiberalLie and #Vote Red

#COVID19 https://t.co/KSRt6MRH8H"
1298402711822462976,Britt Rigoni,briggas43,Melbourne,596,1992,3708,Profile pic is 2020 National NAIDOC Poster by Tyrown Waigana,0,briggas43,2020-08-25 23:31:44,0,0,VoteBlue,"This brought tears - and I'm not American! Please, #VoteBlue to save yourselves and not just your democracy but that of the entire free world. We're counting on you 🙏🏻 https://t.co/YMeXPmQZOD"
1298402708865585153,Connie🦋🏵🏵💫💫,BellaNajia,"Texas, USA",179,398,3098,An Educated BLACK QUEEN Building Her Empire! Proud Feminist! Nigerian-American #BLACKLIVESMATTER 🇳🇬🇺🇸✨✨✨✨,1,@YNB,2020-08-25 23:31:43,57,0,," Guys, pay attention to Bot activity right now. The goal is to suppress or depress the vote. If it looks like evil is going to “win…"
1298402690435821568,JanZaxBee🐝💙🌊,JanZaxBee,"Atlanta, GA USA",13982,12909,3336,#BlueWave2020 🌊 #MedicareForAll #TeamPelosi #RenewableEnergy #ClimateChange #Resistance #GreenEnergy #BuildBackBetter #EV @ZaxBeez #BLM #BidenHarris2020,0,JanZaxBee,2020-08-25 23:31:39,0,0,"BidenHarris2020Landslide,VoteBluePlan,VoteBlue",#BidenHarris2020Landslide Republicans Are On The # #VoteBluePlan #VoteBlue Republicans are Voting Blue! https://t.co/cMuVk5NkRF
1298402686945988608,sam,sammartinezboyd,United States,161,542,3161,"Rebel with a cause and that cause is the removal, prosecution & imprisonment of tRump & the entire crime syndicate known as mitch the bitch's gop! #blm",0,sammartinezboyd,2020-08-25 23:31:38,0,0,"YourVoteIsPower,VoteBlue,VoteBidenHarris2020,VoteBlueToSaveAmerica","@MoveOn 
#YourVoteIsPower
#VoteBlue 
#VoteBidenHarris2020 
#VoteBlueToSaveAmerica https://t.co/OttAiYzBFF"
1298402612102991882,Tammie Biffle,just42day97,,66,662,4029,Just a girl living in MS. A HUGE VOLS Fan! #VFL #GBO,0,just42day97,2020-08-25 23:31:20,0,0,"CocaineConvention,CocaineDon,cocaineeyes,TrumpIsACompleteFailure,TrumpMadeInChina,TrumpIsLosing,BidenHarrisLandslide2020,VoteBlue",@realDonaldTrump @OregonGovBrown @tedwheeler Your ratings were pretty low last night. Was there enough cocaine to go around for everyone? #CocaineConvention #CocaineDon #cocaineeyes #TrumpIsACompleteFailure #TrumpMadeInChina #TrumpIsLosing #BidenHarrisLandslide2020 #VoteBlue https://t.co/lPpbDjb46u
1298402601218670594,B'Tee,PostDocFromSF,,96,572,4162,,0,PostDocFromSF,2020-08-25 23:31:17,0,0,"VotingMatters,VoteEarly,VoteBlue,VoteAgainstFascism,NoProtestVotes,NoSittingOut,GOPBetrayedAmerica",Rs don't care. They've stopped participating in running this country. It's greed&amp;power at any price. #VotingMatters If there's one thing about being American that you'd miss if it was gone #VoteEarly #VoteBlue #VoteAgainstFascism #NoProtestVotes #NoSittingOut #GOPBetrayedAmerica https://t.co/4SYhEJRuWH
1298402598404460548,"Sandy James-Teacher, Author, Superlative Type A",sandyjamesbooks,Indiana,2431,1252,4288,"Award-Winning author. Repped by @BrowneandMiller Teaching psychology, and living with lupus. 💜 she/her All opinions are my own, not my school's or publishers'.",1,@daniellafavers,2020-08-25 23:31:17,2,0,," 10 weeks. 70 days. Please watch some of the RNC convention this week to remember what’s at stake, but not so much that…"
